Energy_channel_5
-0.145481
-0.145473
-0.14520301
-0.14501101
-0.144619
-0.14459701
-0.144493
-0.14443901
-0.143873
-0.14348301
-0.143349
-0.143177
-0.14298901
-0.14293301
-0.14280501
-0.142633
-0.14194301
-0.141911
-0.14163901
-0.14163701
-0.141585
-0.141515
-0.141507
-0.141487
-0.141315
-0.141155
-0.14049101
-0.140365
-0.140127
-0.13983701
-0.139551
-0.13946101
-0.139399
-0.138823
-0.138539
-0.13853301
-0.138293
-0.138099
-0.13774301
-0.137729
-0.137695
-0.13723901
-0.136489
-0.136435
-0.136297
-0.136171
-0.136079
-0.135993
-0.135831
-0.135827
-0.135605
-0.135233
-0.13487701
-0.13464901
-0.13427101
-0.133753
-0.13355501
-0.133465
-0.133319
-0.133231
-0.132861
-0.132841
-0.13254301
-0.13246101
-0.132263
-0.13057901
-0.130291
-0.130071
-0.129315
-0.129203
-0.128867
-0.12879701
-0.128727
-0.128617
-0.128269
-0.127231
-0.12715101
-0.127093
-0.126751
-0.126607
-0.12612501
-0.12595701
-0.12569301
-0.12558101
-0.125477
-0.12544501
-0.12514101
-0.124925
-0.12485301
-0.12471101
-0.124599
-0.12451301
-0.124433
-0.124101005
-0.12406301
-0.12396701
-0.122829005
-0.12279101
-0.122705005
-0.12246901
-0.121953
-0.12070901
-0.120445006
-0.120261006
-0.12018701
-0.11995701
-0.11982901
-0.119725004
-0.11941501
-0.119371004
-0.11895501
-0.118697
-0.118659005
-0.11850101
-0.117631
-0.11757301
-0.117425
-0.116799004
-0.116657004
-0.116629004
-0.116321005
-0.11618101
-0.115999006
-0.115619004
-0.11553301
-0.114995
-0.11463901
-0.114021
-0.11382101
-0.11339301
-0.11325901
-0.112285
-0.11171101
-0.11167501
-0.111573
-0.11114701
-0.11101901
-0.11087101
-0.110749006
-0.110377006
-0.11011301
-0.109731
-0.10968301
-0.108967006
-0.10863901
-0.108095005
-0.107733004
-0.10742701
-0.107425004
-0.10704101
-0.106993005
-0.10667901
-0.106649004
-0.10657301
-0.105605006
-0.10551701
-0.104329005
-0.10425901
-0.10387301
-0.10379501
-0.10358701
-0.10342301
-0.102929
-0.10272501
-0.10256901
-0.10226501
-0.10207101
-0.102001004
-0.10152901
-0.101473
-0.101427004
-0.101339005
-0.101329006
-0.10132701
-0.10119101
-0.101017006
-0.100801006
-0.100421004
-0.100403
-0.10030301
-0.10023101
-0.10016901
-0.10000501
-0.09977901
-0.099593006
-0.099553004
-0.098877005
-0.09820501
-0.098197006
-0.09780101
-0.09754301
-0.097205006
-0.097183004
-0.097137004
-0.09697301
-0.09683501
-0.09675701
-0.09651101
-0.09586701
-0.09548101
-0.09542101
-0.09508501
-0.09503901
-0.09480101
-0.094711006
-0.09456701
-0.09434301
-0.09403301
-0.093477
-0.09322501
-0.092921
-0.09286301
-0.092759006
-0.09211901
-0.09187901
-0.091877006
-0.091845006
-0.09169101
-0.09161301
-0.09092901
-0.090509005
-0.09047901
-0.09025301
-0.09016701
-0.090087004
-0.08973901
-0.089265004
-0.088671006
-0.08798901
-0.087883
-0.08705701
-0.08670501
-0.086353004
-0.086315006
-0.08626301
-0.08608501
-0.08549501
-0.084837005
-0.08481101
-0.08471501
-0.084689006
-0.08437101
-0.083813004
-0.083757006
-0.083123006
-0.08300501
-0.08240101
-0.082315005
-0.081993006
-0.08192301
-0.08181501
-0.08155501
-0.08142701
-0.08136701
-0.08122101
-0.08088301
-0.08086701
-0.08059101
-0.08053901
-0.07982501
-0.07980101
-0.07968901
-0.07956901
-0.07928701
-0.07928501
-0.07889101
-0.078875005
-0.07869701
-0.07761101
-0.07714101
-0.07708901
-0.076955006
-0.076753005
-0.07653901
-0.07647901
-0.07644101
-0.075233005
-0.07522301
-0.074723005
-0.07433101
-0.074149005
-0.073983006
-0.07350701
-0.07348101
-0.07333501
-0.07313701
-0.073083006
-0.07220501
-0.07176901
-0.07169701
-0.07167501
-0.07163701
-0.07159101
-0.07147701
-0.07130301
-0.07127301
-0.07089301
-0.07079301
-0.07073101
-0.070479006
-0.07005701
-0.06989701
-0.069473006
-0.06915501
-0.06896101
-0.06853901
-0.06811901
-0.06795901
-0.06777901
-0.067719005
-0.06761901
-0.06755701
-0.06727701
-0.066869006
-0.06661901
-0.06650101
-0.066111006
-0.06605301
-0.06599301
-0.06574301
-0.06527701
-0.06519301
-0.064545006
-0.063847005
-0.06382101
-0.06378501
-0.06312501
-0.06292701
-0.06292501
-0.06277501
-0.06272901
-0.06252701
-0.06237301
-0.062329005
-0.062063005
-0.061957005
-0.061917003
-0.061713006
-0.061529007
-0.061325002
-0.061283004
-0.061241005
-0.061095003
-0.06100901
-0.060911004
-0.060673002
-0.060597006
-0.060535002
-0.060239006
-0.060221005
-0.060151007
-0.060009006
-0.059497003
-0.059445005
-0.05944301
-0.05931901
-0.059313003
-0.059189003
-0.058545005
-0.058295008
-0.057861004
-0.057637002
-0.057587
-0.057339
-0.056395005
-0.056293007
-0.055941004
-0.055141006
-0.05487301
-0.054865006
-0.053971004
-0.053829003
-0.053785007
-0.053639006
-0.053621005
-0.053191002
-0.052951004
-0.052613
-0.052517008
-0.052481007
-0.051847007
-0.051795002
-0.051559005
-0.051187005
-0.050377008
-0.050207008
-0.049935002
-0.049899008
-0.049721006
-0.049245004
-0.049189005
-0.048959006
-0.048187006
-0.047977004
-0.047833007
-0.047647003
-0.046741005
-0.046677005
-0.046363007
-0.045941006
-0.04577901
-0.045447003
-0.045447003
-0.045443002
-0.045405004
-0.045357008
-0.045353007
-0.045351002
-0.044717003
-0.04469501
-0.04464901
-0.044227008
-0.044031005
-0.043759007
-0.043739002
-0.043679003
-0.043553006
-0.043387007
-0.043373007
-0.043273006
-0.043063004
-0.042949002
-0.042853
-0.042843003
-0.042629007
-0.042287003
-0.04113101
-0.041075002
-0.040573005
-0.040515002
-0.040425006
-0.040289003
-0.040091004
-0.040025007
-0.039825004
-0.039757002
-0.039709006
-0.039581005
-0.039329004
-0.039119
-0.038897004
-0.038789008
-0.038787004
-0.038731005
-0.038633008
-0.038547006
-0.038509008
-0.038501006
-0.038469005
-0.038293008
-0.038259003
-0.038099002
-0.038097005
-0.037817005
-0.037483003
-0.037225004
-0.037061002
-0.036853004
-0.036711004
-0.03632701
-0.036233004
-0.036197003
-0.036173005
-0.035559002
-0.035497006
-0.035471004
-0.035419006
-0.035311002
-0.035309006
-0.035305005
-0.035287004
-0.03518301
-0.035045
-0.034919005
-0.034699004
-0.034573007
-0.034185003
-0.034129005
-0.034091007
-0.03402101
-0.03394301
-0.033915002
-0.033907007
-0.033307005
-0.033209007
-0.03312101
-0.033117007
-0.032797005
-0.032755006
-0.032627005
-0.032619003
-0.032381
-0.032361005
-0.032251004
-0.032191005
-0.03217501
-0.031999003
-0.031849008
-0.031819005
-0.03169701
-0.031483006
-0.031379003
-0.031333003
-0.031191003
-0.031167004
-0.031165008
-0.031145003
-0.031059008
-0.031057004
-0.030999009
-0.030973006
-0.030903008
-0.030841004
-0.030797008
-0.030771006
-0.030755002
-0.030753005
-0.030713003
-0.030711006
-0.030701008
-0.030677002
-0.030537006
-0.030493002
-0.030469004
-0.030425008
-0.030421007
-0.030385006
-0.030383002
-0.030381005
-0.030307006
-0.030275006
-0.030041005
-0.029933002
-0.029847007
-0.029765006
-0.029719006
-0.029699001
-0.029693004
-0.029681008
-0.029539008
-0.029485006
-0.029217009
-0.029115003
-0.029105004
-0.028931003
-0.028919008
-0.028861005
-0.028499003
-0.028487008
-0.028475005
-0.028465007
-0.028181005
-0.028161008
-0.028125007
-0.028051008
-0.028019007
-0.027981002
-0.027961005
-0.027953003
-0.027933005
-0.027555007
-0.027497005
-0.027415004
-0.027397003
-0.027385008
-0.027335007
-0.027103003
-0.027023006
-0.026975002
-0.026881006
-0.026731003
-0.026525002
-0.026417006
-0.026379008
-0.026287008
-0.026165005
-0.026137006
-0.026135009
-0.026135009
-0.026111003
-0.026055004
-0.025965001
-0.025953006
-0.025917005
-0.025905002
-0.025603008
-0.025575008
-0.025549006
-0.025069002
-0.024881002
-0.024879005
-0.024861004
-0.024833005
-0.024687003
-0.024557006
-0.024507005
-0.024475005
-0.024451006
-0.024347004
-0.024315003
-0.024307001
-0.024283003
-0.024167005
-0.024083007
-0.024039004
-0.023965005
-0.023929004
-0.023779009
-0.023591008
-0.023515005
-0.023475002
-0.023199003
-0.023169007
-0.023073006
-0.023073006
-0.022935007
-0.022929002
-0.022787008
-0.022689003
-0.022583004
-0.022583004
-0.022499006
-0.022489008
-0.022455003
-0.022425007
-0.022327002
-0.022323009
-0.022311006
-0.022301007
-0.022089008
-0.022067007
-0.022045005
-0.021965008
-0.021779004
-0.021741007
-0.021703009
-0.021669004
-0.021507006
-0.021483008
-0.021471005
-0.021449003
-0.021399003
-0.021379005
-0.021351006
-0.021195006
-0.021165002
-0.021013003
-0.020978998
-0.020977002
-0.02096301
-0.020539012
-0.020431008
-0.020399
-0.020335
-0.020170998
-0.020159002
-0.020142999
-0.020009007
-0.019951012
-0.019907009
-0.01983301
-0.019821
-0.019743007
-0.01964901
-0.019639011
-0.019269
-0.019021
-0.019019004
-0.018889006
-0.018608999
-0.018523004
-0.018516999
-0.018388998
-0.018375006
-0.018347006
-0.018261012
-0.01802301
-0.017999005
-0.017767008
-0.017749008
-0.017747011
-0.017723005
-0.017679002
-0.017505001
-0.017359
-0.017281007
-0.017199006
-0.017177012
-0.01696701
-0.016808998
-0.016697
-0.016687002
-0.016591009
-0.016501006
-0.016391005
-0.016337004
-0.016317006
-0.016238999
-0.016229
-0.015931007
-0.015849005
-0.015811007
-0.01576301
-0.015693005
-0.0155470045
-0.015419004
-0.015411002
-0.015292999
-0.015223009
-0.015143004
-0.015113008
-0.0150510045
-0.014869002
-0.014749003
-0.014701006
-0.014693004
-0.014633012
-0.014475
-0.014379007
-0.014371005
-0.014277008
-0.014269006
-0.014219013
-0.014201012
-0.014049006
-0.013933
-0.013913003
-0.013740999
-0.013739002
-0.013556999
-0.013553006
-0.013069001
-0.0130650075
-0.013013002
-0.012996999
-0.012887013
-0.012879011
-0.012869013
-0.012863007
-0.012841013
-0.012769011
-0.0125990035
-0.012567011
-0.0125310095
-0.012337011
-0.012135011
-0.012063009
-0.012005013
-0.011723009
-0.011663002
-0.011221004
-0.011122999
-0.011121002
-0.011039001
-0.010873002
-0.010819
-0.010801
-0.010601011
-0.010299009
-0.010273007
-0.0101170065
-0.009961006
-0.009905008
-0.00983901
-0.009757009
-0.00957301
-0.009511006
-0.009477002
-0.009273005
-0.009245005
-0.008889002
-0.00859901
-0.008587
-0.008467001
-0.008409006
-0.008235005
-0.008183
-0.007907
-0.007503
-0.0072430046
-0.006999013
-0.0069889994
-0.006819007
-0.0067390027
-0.0064610066
-0.006249008
-0.0061910124
-0.0061010094
-0.005953011
-0.005767
-0.0056569995
-0.0055130096
-0.0053850086
-0.0053050043
-0.0051230015
-0.0049270066
