t,x,sigma
3398.6500347222245,1.5999828046003665e-07,8.951582666641223e-08
3405.6500347222245,2.2197540154953033e-07,7.327032901896795e-08
3412.6500347222245,9.478634488224666e-08,4.426689137927901e-08
3419.6500347222245,1.6699560005979793e-07,4.7097735462129974e-08
3426.6500347222245,8.697635243488791e-08,5.292656131697759e-08
3433.6500347222245,2.0374528738073372e-07,6.727406934864839e-08
3440.6500347222245,3.8538452871480733e-07,8.747232641809867e-08
3447.6500347222245,2.1670171238878028e-07,7.255132196017033e-08
3454.6500347222245,1.6104050723935735e-07,5.7513635140689765e-08
3461.6500347222245,1.465594495850103e-07,9.534281805065811e-08
3468.6500347222245,1.987178672920343e-07,6.112634285730837e-08
3475.6500347222245,3.050478307637903e-07,6.836743964633802e-08
3482.6500347222245,4.398933203730421e-07,8.764742646435369e-08
3489.6500347222245,4.0641683669855106e-07,9.595162582411584e-08
3496.6500347222245,4.075590128538421e-07,1.1399019501903344e-07
3503.6500347222245,3.749381700041746e-07,9.459793338669561e-08
3510.6500347222245,2.408030518288601e-07,8.803403447563351e-08
3517.6500347222245,3.303590786022745e-07,9.46069746847931e-08
3524.6500347222245,3.9641242889867e-07,7.472962996052182e-08
3531.6500347222245,4.4109534221121967e-07,7.840818348982158e-08
3538.6500347222245,5.616447808610762e-07,9.925351346351083e-08
3545.6500347222245,6.666829624894905e-07,1.2774441112121607e-07
3552.6500347222245,6.092498892430842e-07,8.297800650381239e-08
3559.6500347222245,6.904373055097427e-07,1.1181254922788547e-07
3566.6500347222245,5.229060128525109e-07,1.0982453551274091e-07
3573.6500347222245,4.181743360412549e-07,1.0005467049653479e-07
3580.6500347222245,2.9278190536246587e-07,7.495751457133127e-08
3587.6500347222245,4.706371859074913e-07,7.031160904424544e-08
3594.6500347222245,5.425497201637798e-07,1.2280170018891335e-07
3601.6500347222245,6.919342112318228e-07,2.548809553166884e-07
3608.6500347222245,9.225096955962591e-07,1.4938598055064984e-07
3615.6500347222245,6.490865084158288e-07,1.1695867258772818e-07
3622.6500347222245,1.0713813393226937e-06,1.1525745494852012e-07
3629.6500347222245,2.53905881415828e-06,1.2678126228012303e-07
3636.6500347222245,1.8273913100019688e-06,1.0843398301407061e-07
3643.6500347222245,2.5991191014662365e-06,1.4888247503065346e-07
3650.6500347222245,1.9451422447943773e-06,1.6566730024130484e-07
3657.6500347222245,7.842559855245537e-07,8.88983494241561e-08
3664.6500347222245,4.845916354958697e-07,1.2150859896078712e-07
3671.6500347222245,7.349881776558975e-07,1.5004093513940745e-07
3678.6500347222245,3.620309792689113e-07,6.977689174686176e-08
3685.6500347222245,5.437547920907273e-07,7.539325289968084e-08
3692.6500347222245,4.0341891647905233e-07,6.581693161626617e-08
3699.6500347222245,2.0605301566950787e-07,4.7912581252325956e-08
3706.6500347222245,2.3433063958036468e-07,8.879949964289214e-08
3713.6500347222245,5.454992819466067e-07,1.117948433284175e-07
3720.6500347222245,1.4477631589354578e-07,9.659605567494516e-08
3727.6500347222245,1.9246627630702927e-07,7.693475759390541e-08
3734.6500347222245,3.9125072624787625e-07,7.983071130991912e-08
3741.6500347222245,2.3941209520051724e-07,6.137961640872171e-08
3748.6500347222245,5.121156481110303e-07,9.494360062880277e-08
3755.6500347222245,4.3787029886063377e-07,9.33680710212163e-08
3762.6500347222245,6.924127283962645e-07,1.4437546202327123e-07
